"","f_dis","cwm_pc1"
"346",0.794424132647263,-0.953767081271607
"347",0.747832221204529,-0.841736433333996
"348",1.01557832987287,-0.632480199972525
"349",1.12509819599786,-0.524213531048475
"350",1.47566507179155,-0.0379839261072263
"352",1.53699743792478,0.264367274335036
"354",1.846994022122,0.428643484232621
"355",0.882818588671987,-0.526887422478245
"356",1.85572938022537,0.17830641550942
"357",1.78321392958757,0.159031952855703
"358",1.94466341184941,1.18422198404491
"360",1.04887603441738,-0.222754300323547
"361",1.32948420769043,-0.403107533388085
"363",1.00118449752228,-0.713400725066755
"364",1.09635972936171,-0.941756412879562
"365",1.30008729402024,-0.289324538950215
"366",1.54527599969829,0.980162370543974
"367",1.47647800580451,-0.0176727342175321
"368",0.936561860953789,1.57537423639119
"370",1.60586166824147,0.0349687242654956
"371",1.49512204030072,0.266647337135524
"373",1.82381479029847,0.914408717219231
"374",0.758068987160514,-0.858065319158613
"376",1.10329312863912,-0.523583414898145
"379",1.0868440055111,-0.708564576786969
"380",1.36902032411962,-0.188837582280672
"381",1.85521112831348,0.504850762174734
"383",1.32753216122277,-0.619259505967179
"384",1.22655075485879,-0.477898273331719
"385",1.63004593920037,0.165824628130367
"409",1.20597700448228,-0.703867926542141
"412",1.30171882195372,-0.249343986945514
"413",1.59621527513258,0.368891093280643
"414",1.69937094246601,0.932464847946291
"415",1.55601992023747,0.707043025701823
"416",1.60586083370556,0.153262009293936
"417",1.49402330429765,0.272412416438092
"420",1.75193426528583,-0.0839634725901333
"421",1.14259892071376,1.06464603691909
"422",1.2524658318826,-0.486650696799538
"423",1.6317374075784,-0.0395918176390668
"424",1.62653758095897,0.493071686817627
"425",1.51894911593899,-0.545395797230685
"426",1.62266212126611,0.852861380088396
"427",1.61993284978057,-0.363199522451411
"430",1.32394204640294,0.62747019177781
"431",1.77841842919413,0.493532981352904
"432",1.44139528672478,0.856232299796074
"433",1.30010613115963,0.395153726841585
"434",1.32433095990209,-0.829840943781063
"436",1.46398715979499,0.379785466264507
"438",1.69854702209107,0.165789052151749
"439",0.94574597606979,-0.973817817718662
"441",1.65713928098979,-0.0880811585622941
"442",1.43715604201904,-0.0419870919149229
"444",1.72635415472482,0.208913591938177
"445",1.74867800459917,0.347671272635995
"446",1.70065121364287,0.06050896572755
"449",1.97448013613138,0.950294569387806
"451",1.83206741172287,0.226815612128757
"452",1.51709366137446,-0.208553641694457
"453",1.41908558475264,-0.211008182447676
"454",1.24220218202283,-0.760600387316038
"456",1.65184416027257,0.378991358080701
"459",0.738083475563832,-0.785339956803872
"463",1.18260023954058,-0.84285405459564
"464",1.40876300976561,0.00312612258994544
"465",1.31281883012476,-0.179064706772483
"467",1.25654070156389,-0.63646303420638
"468",1.36920657071451,-0.633458497320819
"470",1.21946149281244,-0.554655336426047
"471",1.60036747725075,0.683391913072416
"473",0.84920214752895,-0.661841538388643
"477",1.21555631449127,-0.525248990346016
"480",1.3475932507387,0.145923327746475
"481",1.30347930196577,0.544136844048595
"485",1.48440390763258,0.873079998763719
"486",0.98749838600969,-0.702857484078721
"487",0.963051509219749,-0.412631997940927
"490",1.69890440132062,0.94412256605611
"491",1.03659859260738,-0.761257260354057
"492",1.61029010664473,0.0435964066001355
"495",1.39291019969458,-0.109932223706618
"497",1.27521951455147,-0.453491571549222
"498",1.47962803368722,0.0418751444615776
"499",1.25012538191543,-0.224489223027568
"500",0.823961045515755,-0.750739708691588
"501",1.41120898108769,-0.176009946120033
"503",1.59662712812375,-0.236618952414191
"505",1.11360380754107,-0.086409027491282
"507",1.15955718605655,-0.578808936211529
"509",0.864582078177041,-0.913696379782153
"510",1.64068736427959,0.147788709390244
"511",0.977313598144953,-0.683818074476668
"512",1.18035734041751,-0.585184126147431
"513",1.020264788946,-0.822744842862908
"514",1.28388037237904,-0.1800240110079
"517",1.07798209214866,-0.797219685756501
"521",1.39834814376363,-0.582666924253824
"522",1.31668283418905,-0.346008925817815
"525",1.61385091242304,0.0619918665693684
"530",1.88806155586372,0.525699344229845
"531",1.02869807116573,-0.743959254846829
"533",1.02552658589871,-0.858680031021452
"534",1.15572605413512,-0.64746845978348
"535",1.02646911497857,-0.477826515527524
"537",1.26500626481547,-0.354808098073246
"539",1.83842052110607,0.294816326151413
"540",0.912905591687386,-0.733108967923387
"541",1.00096044796566,-0.635442838156686
"542",1.00715591058005,-0.636743468154097
"543",0.881670506858033,-0.903414931769477
"544",1.05759890396839,-0.630536432256208
"545",1.4246891424031,-0.152705044129967
"546",0.91775546716893,-0.648315227954427
"547",1.82985695573897,0.326815250065899
"548",1.75262523618833,0.62053236460283
"549",1.81193855202489,0.59528268032444
"551",1.40402386168416,-0.348500738969007
"552",1.3974389741954,-0.594443147229096
"553",1.76344960341299,0.429017053645299
"554",1.49914716161472,-0.133229695685622
"556",0.762258199639535,-0.823886069447085
"558",1.66825888172885,0.295715548390973
"559",1.8512024729082,0.658167217068616
"561",1.14074651381991,-0.645774228678178
"562",1.06045461302995,-0.317715600851359
"563",1.5046323899702,-0.378037923288671
"564",0.989542700688775,-0.711642256639825
"565",0.856713545054899,0.191877176003578
"567",1.54329763819126,0.327987873129128
"568",1.28693674340397,-0.391146535098781
"569",0.532600427141874,-0.66414630410655
"570",1.21499551573108,-1.00956993022094
"572",1.82815500623854,0.794035396966981
"574",1.00612176761121,-0.702895012579939
"575",1.2851018434292,-0.54831263637934
"576",1.47726660760158,-0.205521831750917
"579",1.11525381278544,-1.0331776340951
"581",1.16082047979509,-0.363842171078043
"582",1.43706074579163,-0.462572184963315
"583",1.60569600131959,-0.234894549439019
"584",2.11336309004785,0.690110551610654
"586",1.03952513384998,-0.721060185585822
"587",1.15758946789062,-0.579992422970395
"589",1.28553154303512,-0.862473892776272
"590",1.85122987064499,0.799350621097083
"593",1.46688832557349,1.08279232987232
"596",0.802813751799273,-0.719224724104808
"597",1.10331118840609,-0.439397594566796
"599",2.06101439469126,1.37290824344005
"601",1.43950183212604,-0.0857982866542904
"604",1.25310940719748,1.07224898080271
"606",1.18629645454403,-0.370764235250114
"607",1.45327311514889,-0.168249435537286
"609",1.24298646669441,-0.600079888876929
"610",2.0786234199919,0.730290762518217
"611",1.13391924512542,-0.971947928315359
"612",1.18554568348744,-0.576164374484056
"613",1.28870383735751,-0.238080498824605
"614",0.836720596608039,-0.764484562126316
"616",1.08965632942616,-0.730451450531305
"617",1.64569561097754,0.347089062144097
"618",1.46847821685391,-0.291872119112746
"621",1.53765776210772,0.077737480304987
"622",1.30478494619134,-0.46999215889532
"623",1.33819867489294,-0.154506673162743
"624",1.14432019541336,-0.476098600277299
"625",1.22663662514432,-0.585653775234508
"626",1.36693986343003,-0.110765592207878
"627",1.56081723290935,1.6452852400375
"629",1.21092532493474,-0.721818614072723
"630",0.812518116442588,-0.557897449095763
"631",1.33569771089788,0.227710396467606
"634",1.59544561997179,0.26876068366827
"635",0.930104767307361,-0.992247272741547
"636",0.799764644634565,-0.54221349227701
"637",1.11034830825703,-0.715080381681349
"638",1.37801278058402,0.177098272463286
"639",1.70851459299594,0.0653348179822803
"641",1.82521595545266,0.637725580933949
"642",1.1362822223738,-0.405512207386635
"643",1.69568010414589,0.145730649455134
"644",1.3979202107896,-0.291387252756666
"645",1.83634316481009,0.0691234617510518
"647",1.8289372260149,1.2468018767919
"648",0.874169296871947,-0.775868487137183
"649",2.08136455720821,0.952328777371427
"650",0.934343543481375,-0.587177871920716
"651",1.21148465353883,-0.528857095908524
"652",1.21711579785776,-0.732128164373458
"653",1.26389364055442,-0.66325629612993
"654",1.20589676127798,-0.316198201336405
"655",1.19684302394446,-0.353715338378786
"656",1.0970718381197,-0.521264234133956
"657",1.75839175119493,0.173615818642863
"661",1.57811696582472,0.108158585544299
"662",1.26312411806492,-0.581060860813555
"664",1.44218454967687,-0.422283761139658
"665",1.23711345277755,-0.300841897447282
"666",1.37040585619121,-0.276281428319329
"669",1.19900269464687,-0.84793722569358
"670",1.00030256094836,-0.438990441998912
"671",1.08849418666858,-0.533860254116988
"675",1.20279492005613,-0.913557491234709
"676",0.949736612127229,-0.909337895960883
"677",0.773891419549457,-1.00736295801162
"678",1.41386839547535,0.633558217504021
"679",1.05926515065216,-1.10365600488315
"680",1.83186561604329,0.820846208455653
"681",1.02701692438104,-1.06257505101314
"682",1.02203182410061,-0.769415003580398
"683",1.29218844404195,-0.658479051936947
"685",1.79287390453224,0.75980081936683
"687",1.65836027061275,0.611758837101014
"688",1.19112323098464,-0.106508222743255
"689",1.64618373357765,0.0479948485588206
"690",1.73876587361346,0.623613185810909
"691",1.23999242018498,-0.238515589584145
"692",1.52822200627842,-0.432768497749242
"693",0.922039567260466,-0.822901737988322
"694",1.341299885988,-0.301876149228786
"695",1.55158763484939,0.229441416111273
"697",1.28566084794077,-0.33999377391149
"698",1.09073618859288,-0.993482333401355
"699",1.65401907641127,0.356835891558703
"700",0.845245625130264,-0.66731307586626
"702",1.47600643480502,-0.340200456384646
"703",2.06970034964996,0.236473013913235
"704",1.5660467231155,-0.442901199015075
"705",1.73268745007175,-0.233420611593032
"706",1.75215198322347,0.174201142695957
"707",1.1534099902748,-1.01453777534854
"711",1.27222402447817,0.363401516253249
"712",0.999893483177745,-0.661473389568605
"713",1.88266814244216,0.371521860349189
"714",1.34191445117643,-0.0497724758490168
"715",1.90898844226988,0.667627244677002
"716",1.5976394895389,-0.450237116049303
"717",1.27408492311962,-0.711526722290626
"720",1.51584767438286,0.157965684104526
"722",1.28049426861547,0.070844646060802
"723",1.29515743577139,-0.429820337421549
"725",1.2564851462327,-0.865401228866215
"727",1.67994821570277,1.13436664401796
"732",1.93610937004217,0.51869066104564
"733",1.53837240058842,-0.26850156952006
"734",1.93755557316285,0.54268084707068
"736",1.65525143373257,1.43070878320666
"737",1.77948162011639,1.00809069403483
"739",1.46234792927937,0.070993681360357
"740",1.08365759166508,-0.734017861219075
"745",1.40492822869791,-0.363776659954579
"746",2.01559629502515,0.709945314809771
"748",1.3361413182264,-0.598026001394711
"751",0.89606641207075,-0.797167133186671
"752",1.46804531993706,-0.488960278889574
"753",1.37097382579665,-0.557147419987605
"754",1.39471561633706,-0.473417252124349
"755",1.18619601473178,-0.557189405910386
"756",0.897592009318114,-0.73811120992688
"757",1.62352837860344,0.108492994004824
"758",1.56737149917755,-0.0277445674946681
"761",1.19280322937052,-0.708223744474031
"763",1.72676251400334,0.477187594613899
"764",1.20032162880772,-0.700751650871202
"765",1.19267277009018,-0.681487715435433
"768",1.6709828929679,0.0833576510056021
"769",0.988624697040271,-0.551959443020222
"772",1.86797148990636,0.174087958539775
"773",1.57402939929751,0.216587954793691
"775",1.84049932828514,0.376017971089706
"778",0.872677755276652,-1.1007643523394
"779",1.52123336500695,-0.442487850308508
"780",1.06356980600655,-0.522438975883454
"781",1.51815489608036,-0.117021581406556
"783",1.37170477432335,-0.696806775408959
"785",1.30321172214032,-0.667366851937441
"793",1.05491379926918,-0.598329113005601
"794",0.941427722372217,-1.09071118163143
"797",1.08736082486104,-0.603955564142288
"798",1.06603350106173,-0.567719617353095
"799",1.00769781122686,-0.712209126955656
"800",1.64624984699155,0.372257331230858
"801",1.52436451507101,-0.222751307162542
"802",1.06696346420163,-0.688678141743351
"804",1.20633429291245,-0.671309698870905
"805",1.35422036148088,-0.30545048816918
"807",0.936060512389677,-0.832687507198593
"808",1.24041677814113,-0.728719111480817
"812",1.22257437684171,-0.308563981018165
"813",1.72318780934516,0.222421829674202
"814",0.945345896062013,-0.661620434663586
"815",0.82242620614712,-0.604759284960875
"821",1.88364175398983,0.917466012630578
"822",1.64728024142121,0.321044756599084
"823",1.44753613943533,0.0367495800637213
"824",1.68298500267369,0.340063733290105
"826",1.40929303782887,-0.417888030474708
"831",1.18742695024926,-0.475152820181873
"832",1.36585685267203,-0.309067960400035
"834",0.803606933541163,-0.638145121543595
"835",1.36080470396734,0.0193595493829166
"837",0.547570741403029,-0.874944303476121
"838",0.889680909959498,-0.977500629332494
"843",1.44138992783849,-0.282542125613109
"845",1.54869564373631,0.0756232556516693
"846",1.30097754530484,-0.174114388286702
"849",1.45332261971522,-0.153745733639178
"852",1.64971134485302,-0.105463909048153
"855",1.34758439853826,-0.379537473705558
"856",1.54883184839574,-0.666502345019774
"858",1.87586000498053,0.915957404223414
"860",1.315490685187,-0.281699624772898
"862",0.87185459096116,-0.828829633407677
"863",1.5679980803421,-0.0723292663204443
"864",0.875259981280016,-0.874868465933577
"869",1.87050289780431,0.39857642985557
"870",1.26383674906762,-0.574625985076934
"872",1.59588474750844,0.346119499932599
"873",0.871667770265884,-0.765602536861002
"876",1.42171578578415,-0.347332410002207
"878",1.39023202146476,-0.325348838931232
"879",1.95459962696023,0.231291527554588
"880",1.83983675474179,0.581648301368429
"881",1.38066605141311,-0.202318837008871
"882",2.03006546510544,1.1772456568405
"884",1.41075070847367,-0.328485028007365
"885",1.51543996266213,0.101170479101198
"886",1.17163691535378,-0.794279048548507
"888",1.88660247573992,1.20528308996033
"890",1.54521269243341,-0.353254962395106
"891",1.46684642812241,-0.0517556165412673
"892",1.31229946064016,-0.24113267439371
"894",1.75542048390035,0.205368895899069
"895",1.4507183441146,0.603758767458017
"896",1.18072294272406,-0.666529259625531
"897",0.781173783137944,-0.874218350039821
"898",1.81842366887682,0.751254947439216
"899",1.0576779134968,-0.380107817802025
"900",1.04558271625961,-0.794492646087128
"901",1.3193683080146,-0.475588344481136
"902",1.43843758428399,-0.621704430846987
"903",0.780793404777055,-0.766239144942028
"904",1.53658307502554,0.307723727823151
"905",1.44670984830049,-0.357665683622195
"906",1.69611463678155,0.324953871694396
"907",1.61331601553873,1.27355289099083
"910",1.73037989922554,0.048818506758633
"914",1.5890831071795,-0.0731685596061187
"915",1.50945847801542,-0.233187299512612
"916",1.48565705931884,-0.245867311180113
"918",1.63603715139559,0.182820424874777
"920",1.68726158285647,0.548518470907764
"921",1.51404158751198,0.113274242371136
"922",1.24853507869694,-0.637077901011315
"923",1.41551371650265,0.228660828445557
"924",1.56687261431408,0.0673487602567072
"929",1.87705637003393,0.445646978836395
"930",1.2150233964418,-0.469464677433806
"931",1.69432432152294,0.0845248277620453
"932",1.04149324437908,-0.758040648524504
"934",1.23999540967114,-0.461994689177419
"935",0.954342330453871,-0.694435820660519
"936",0.939590093608846,-0.938728005690399
"937",1.00906402115298,-0.648750942801998
"938",1.66689513875673,0.113913412685786
"939",1.80211557544822,0.268356488144204
"940",0.834210552458971,-0.664170705640092
"943",1.07099966410305,-0.515102354704626
"944",1.37308848869887,0.580158023277612
"946",1.76164229462632,0.604630433891207
"949",1.45213815395347,0.109356581098447
"950",0.893432608189911,-0.930785524168391
"951",1.73369096571798,-0.18599964602855
"952",0.997738491236675,-0.791068574590083
"953",1.27611935382494,-0.339372353081897
"957",0.769381967414255,1.72494659906254
"958",1.1824264809566,-0.399421947112402
"960",1.15309237352523,-0.734529095806057
"963",1.63658094872306,0.0616805028208127
"964",1.62537936752992,0.108865602615008
"965",1.94865774375447,0.68265195988033
"968",1.65718532137811,0.115455166100804
"969",1.39392786186478,-0.248637635265043
"972",0.956268999012905,-0.715364919051674
"973",1.34320128255802,-0.296438474885737
"974",1.21833453629225,-0.703592250091737
"977",0.824862881609422,-0.84463752268794
"978",1.07539281595217,-0.843916095864858
"979",0.959741729813517,-0.879412256055315
"982",1.59334822295983,0.15325617837642
"983",1.47835988520113,1.56584008499753
"985",1.31526669161537,-0.494817442506043
"986",1.25409891282218,-0.770938673080941
"987",0.893712881052424,-0.925710970221845
"991",1.5559803767345,0.506922641117401
"992",1.47469187571518,0.0869790291859977
"993",1.07128987748664,-0.825146274732022
"994",0.999762866782273,-0.80159587267187
"996",1.43497834010557,0.140601962844409
"1003",1.4057539864916,-0.270244224539065
"1005",1.50820444823883,-0.135061943626724
"1007",1.51610337050955,0.163029871561563
"1008",1.56138485001859,0.687595908971999
"1012",1.1954520824065,1.23893239017469
"1013",1.28024311235417,-0.426307718195109
"1017",1.15062928958608,-0.747487812840665
"1018",1.56277817349663,0.358635053626766
"1020",1.47545232012307,0.498136924373718
"1024",1.4211663171903,-0.148618788295384
"1025",1.51517074941528,-0.336728698601011
"1026",1.6577044168285,-0.0322134599160605
"1027",1.26946227508202,-0.555147509153057
"1029",1.34194862874849,-0.328727083315077
"1032",1.58609675588936,0.0300317420327691
"1033",1.80550793183158,0.389799428592267
"1036",1.27962446979309,-0.26160913102032
"1038",1.38201650533777,-0.152823641533176
"1040",1.04505899313434,-0.660670069942893
"1042",0.831415253978341,-0.715772191786574
"1043",0.934961361180255,-0.773157361439207
"1045",1.63814642531099,-0.113444858831669
"1048",1.4824212877003,-0.216710775898598
"1051",1.44853029049566,0.459443541882811
"1052",0.991137176565029,-0.819648932009736
"1053",0.501537543784294,-0.929864561860894
"1054",0.945607516338993,-0.775056622052558
"1055",0.703726178475638,-0.75028176688705
"1056",1.39865814019497,-0.21189777640215
"1057",1.16150435960157,-0.293641631382138
"1058",1.20997618488877,0.0724897672197035
"1060",1.82506040970791,0.43519448959541
"1063",1.75372616736613,0.638659271228545
"1068",1.08848670434026,-0.606432486760286
"1070",1.40857373596941,-0.141063146029442
"1074",1.70000563752187,1.1692689112305
"1076",0.995274164518662,-0.802945360060704
"1078",1.06607583888382,-0.440093876220916
"1080",1.96240675409037,0.367985335805274
"1081",1.46333311838771,-0.0826766304518806
"1082",1.1426713465627,-0.632113072429059
"1083",1.20897267486364,-0.667569185414424
"1084",1.46493968556465,0.0761228671729422
"1085",1.16975648165284,-0.620444620069195
"1087",1.21508027318556,-0.358540680092742
"1089",1.22414583331914,-0.493457098667796
"1091",1.72330514251503,-0.126894253024543
"1093",1.25993418927902,-0.591134554889424
"1095",1.11235741023492,-0.57132590910787
"1096",1.34275734410806,-0.589073465929532
"1097",1.74569163272769,-0.0221791507165512
"1099",0.962381357518514,-0.724262081847622
"1100",1.50673678848926,0.0816695456524908
"1102",1.44507650279135,-0.0846906655575304
"1103",1.19556228078454,-0.467033873157659
"1104",1.93067616754984,0.542152456037479
"1106",1.06892585553998,-0.688124144420389
"1107",1.50616933084847,-0.402649078042176
"1108",1.62528640915813,0.207029498671634
"1109",0.979619005274187,-0.45849272302388
"1111",0.985528782911877,-1.0020587553888
"1115",0.801567097729204,-0.856491291754666
"1118",1.18994807752182,0.950551154405648
"1120",1.23927698711964,-0.538377879222112
"1123",0.720708242567502,-0.909899235259805
"1124",1.13610384362326,-0.647211769974627
"1126",1.30896017826035,-0.295482566847016
"1127",1.18226822332494,-0.405781435213249
"1129",1.83968875278142,0.836446745714572
"1130",0.695983268784999,-0.83566695185251
"1131",0.808659778308046,-0.907919158720888
"1133",1.24916023081672,-0.396487485457027
"1134",1.07024168100252,-0.0108464071062592
"1135",1.63975377756564,0.55263470798232
"1141",1.44208243917966,-0.143825008164706
"1144",0.751550706417048,-0.926221288545147
