"SiteID","avg_FDD","sd_FDD","avg_GDD5","sd_GDD5"
179,-1096.23500061035,183.265497881829,1851.23001098633,156.952562221378
180,-1108.74117862477,182.461579017289,1855.60588522518,145.314120391059
181,-1094.58500061035,205.522829636374,1893.51499633789,156.784448026429
182,-1121.23750686646,186.73353043079,1825.24373626709,128.929430212484
184,-1066.61499938965,310.227331824498,1931.57498779297,160.275350942474
185,-1113.57999572754,290.330975907042,1937.59000854492,150.65529182184
186,-1082.9315860146,306.259542870269,1900.16842490748,163.155532534574
188,-1155.23499755859,190.22238059129,1839.05499267578,157.308957233956
189,-1167.87500915527,191.664897148583,1842.00501098633,156.359525583792
191,-1174.60999450684,246.618437373273,1911.68499145508,156.084691135241
192,-1153.65000534058,183.236441153996,1792.37499237061,130.484023160117
193,-1148.71112060547,175.22376413312,1832.05554199219,159.456151322426
195,-1079.78332519531,175.978050836753,1786.14996337891,164.656977337844
198,-1157.66000671387,189.365843436085,1839.69000244141,157.096995110963
200,-1183.10499267578,241.740239094991,1881.58499755859,168.995974202478
202,-1173.50525866057,188.381196810601,1811.84737998561,156.771338726688
203,-531.484209562603,221.176451898073,2421.82628752056,166.299965026462
206,-869.320004272461,281.945410987722,2217.31000976563,164.018762391792
207,-753.075006103516,294.591602551448,2100.72500610352,159.236437980464
208,-802.990007019043,274.790914173049,2063.17497558594,144.413494047678
214,-633.58500289917,239.203831506246,2208.76000976562,160.526689872417
215,-804.784999084473,224.593979199774,2088.6,159.543454747501
216,-723.249998474121,259.728454638729,2111.71998901367,159.707270532209
217,-915.029992675781,234.370036651888,2123.41499633789,172.315221964177
218,-856.080003356934,284.741662224758,2177.43499755859,146.000881836187
221,-810.719997406006,308.085541496048,2215.83001098633,162.67959924864
222,-806.899997108861,312.057598552226,2203.22103721217,167.239926012369
223,-855.049995422363,185.231682551512,2113.84001464844,162.818551274216
224,-859.974995422363,239.893883533765,2282.48002319336,149.667344596971
225,-818.874989827474,200.153238032381,2058.74165852865,153.49534496223
226,-875.369995117188,305.530208528656,2149.43997192383,161.672887345797
227,-973.09473619963,177.606880323299,2078.33158151727,153.874100073702
228,-553.459992980957,187.651415942904,2433.51002197266,162.999835334368
232,-860.899995422363,282.344878250016,2178.65000610352,147.415356448709
235,-796.425,229.871325976275,2284.23997802734,151.230294811165
236,-897.865005493164,234.02995292626,2127.78502197266,160.206302853444
237,-850.728563581194,191.693250079345,2077.15000697545,142.436594247359
238,-882.349996948242,274.423963425643,2183.78502807617,145.202729466942
241,-960.359991455078,236.611828239199,2168.96498413086,150.839816476274
242,-831.126305831106,313.193061937139,2240.73686137952,162.537107438379
243,-872.011765423943,296.9701408068,2225.58231129366,167.901336741539
245,-1222.90500183105,282.724624049039,1794.40000610352,149.708332116933
247,-634.16667175293,283.096006969979,2426.68333604601,181.081546775775
249,-473.069997787476,172.509948155843,2480.79001464844,171.627659321229
250,-691.194120519301,171.12075091119,1995.03529986213,142.102786274445
255,-869.883331298828,181.317828409038,2157.9833577474,162.987426241139
256,-882.799998474121,187.284073059359,2114.84000854492,155.740456248804
257,-838.790002441406,284.909648273407,2258.28001708984,158.592124757052
258,-857.299989318848,281.561466767941,2260.15999145508,153.320402656799
259,-649.550001144409,172.433891049854,2074.33748626709,133.801692901241
261,-758.425006103516,177.444730648497,2046.44998779297,161.537186610556
262,-790.835715157645,185.757707950992,1986.0071585519,134.163789883128
263,-818.7549949646,307.680452112182,2228.49501342773,161.463222649908
265,-1354.75499572754,217.635141348311,1614.63499755859,164.489098929094
269,-584.215001678467,165.964994751089,2190.30999145508,154.381289445541
271,-829.385000610352,308.427811882703,2227.79999389648,155.621435497398
273,-947.234996032715,234.25529484911,2156.88500366211,164.178267342338
274,-819.014999389648,306.434239315125,2231.46500244141,158.016614116819
275,-857.015007019043,183.914553097803,2111.28999633789,162.540910253206
280,-873.669999694824,278.664600122301,2017.01498413086,163.836932507365
281,-969.879997253418,235.741536859551,1955.95,161.460950895775
287,-1002.11111619737,249.396459161727,1950.31110297309,147.242095014765
292,-1502.30000385485,217.879649449307,1541.79472270765,170.180217281762
294,-1488.80498657227,221.140201551709,1540.50998535156,169.074299466634
297,-1454.45715332031,143.189270473264,1438.97141810826,129.605529114186
299,-1567.68889702691,232.50321896093,1546.21667480469,168.198915275798
300,-1467.52939740349,214.396534614299,1558.17059685202,168.297895846984
301,-1385.71997070312,156.126014541154,1417.64001464844,148.292099216184
302,-526.405259784899,207.609187689408,2427.89473684211,140.922448013897
303,-1443.24285452706,271.136585387943,1644.96429443359,159.828718317723
304,-1476.61109754774,235.324831651677,1611.40001085069,149.893015590322
305,-791.799997711182,308.708398105102,2262.50501098633,159.612433459216
306,-800.958821016199,173.428947268948,2138.09411621094,143.054539072112
309,-796.994998168945,302.734264803047,2205.66500244141,159.286713015033
310,-718.31499786377,265.467252104413,2394.46997070312,165.65128889584
312,-1059.23529411765,188.38176141447,1987.76471306296,145.667396917948
314,-812.399997711182,304.270423886996,2266.25000610352,159.422912640928
315,-850.645002746582,190.036636478633,2114.73500366211,162.834939234764
316,-769.487500190735,325.246090672161,2263.15626525879,177.029162070639
317,-669.209999084473,280.453451101133,2318.99002685547,169.037437929065
318,-1602.01499633789,247.18543261009,1352.26998901367,149.142075604233
319,-1648.68749237061,244.743832332179,1324.55001068115,157.947046203658
320,-1643.35501098633,206.134121236455,1280.36500854492,151.8973692373
321,-1078.825,265.851092117609,2055.04501342773,138.983735630117
322,-966.915002441406,318.812726588578,2099.66997680664,149.657544193413
323,-1126.18000793457,253.748411999282,2036.3,145.226455512448
324,-1101.0049987793,247.917329165487,2041.1200012207,163.646072551173
325,-1075.6700012207,197.821772183072,1960.22000732422,152.901239702098
326,-1553.07894736842,237.421956300357,1545.98420153166,165.223084745936
327,-1504.85001627604,240.300385667621,1497.97499593099,141.923659574968
329,-1314.09412698185,275.100827710361,1682.51174747243,176.240748412277
330,-1331.02498779297,279.732153534664,1720.92498779297,164.04495749454
332,-1447.14000854492,263.621393844774,1715.82499389648,160.564933397612
333,-1402.98500671387,224.704407109785,1608.83998413086,169.916196198666
334,-948.270004272461,224.511333115341,1960.07499389648,170.096878303284
335,-903.060005187988,266.423147555712,1978.76998901367,161.88361013342
337,-823.584201210424,265.953383344577,2028.34737998561,164.819664611553
338,-964.94499206543,180.478289619583,1863.70501098633,168.398126580474
339,-904.304995727539,182.344617111641,1893.23501586914,162.615126161408
340,-927.959997558594,231.116019570492,1931.33000488281,159.682604932574
341,-891.889471756785,273.076296003842,2028.6526328639,170.202162506342
342,-847.97999420166,175.902625397692,1900.50000610352,160.745114625703
345,-895.549995422363,236.241144489495,2155.28997802734,165.893677306223
346,-850.994445800781,174.295639825329,2157.31667073568,167.207751541555
347,-713.707690899189,174.589393313676,2167.76155911959,151.190446455318
348,-1018.452630294,184.516278710746,1902.12632349918,161.979981055105
349,-1014.55294261259,183.398451321099,1876.57059254366,142.666369619339
350,-1047.00000915527,237.413685048319,1933.17497558594,170.28219307468
352,-853.781246185303,157.263392842074,2080.28122711182,161.218388556198
354,-280.5789467661,143.604878850478,2431.38946854441,186.430449824178
355,-930.682355095359,179.785854142989,2123.60588522518,148.019416512224
356,-732.430001831055,270.259793408673,2398.93002319336,167.426353761073
357,-756.614996337891,265.785982068872,2373.04497070312,161.313144804709
358,-781.02000579834,270.954725372143,2344.8950012207,152.66255455577
360,-939.479998779297,178.187853318735,1863.65,167.859163874022
361,-819.29999889027,180.811812250249,2072.20911754261,145.158191121188
363,-697.783330281576,164.538405576687,2032.76112196181,159.447395332911
364,-670.079997253418,169.696041273864,2061.22497558594,153.857911127983
365,-672.970001220703,169.526345331862,2040.58500366211,155.909050614752
366,-1374.24666341146,191.967813332365,1658.57332356771,136.953076581553
367,-1333.74499816895,274.368759237702,1761.48499755859,151.370286339761
368,-534.024997711182,213.410803425838,2419.66498413086,171.125441697224
370,-1112.32856532506,199.923402369202,1872.48570905413,130.737867100039
371,-1114.58499755859,190.534917750856,1856.6200012207,162.315994602582
373,-1037.91052246094,307.465733196217,1965.77894351357,154.496925876156
374,-979.705542670356,178.115384305935,1961.28887939453,151.622640072362
376,-997.155001831055,200.355165967544,1938.87501220703,153.45933740043
379,-1688.47647633272,266.258907755769,1300.75294045841,154.74629159865
380,-877.869998168945,276.290197219431,2190.85998535156,161.233123845644
381,-901.049995422363,181.402861462936,2075.97499389648,154.058023733414
383,-726.740002441406,335.395132191527,2299.20665690104,178.886617840376
384,-725.947371633429,301.07220966996,2353.91577148438,167.215360537304
385,-925.911109076606,174.43607515523,2094.61667209201,164.905770443832
409,-706.975004577637,177.720863799769,2288.58498535156,170.579101777303
412,-541.144995880127,225.428139124568,2399.975,155.093715607351
413,-515.075004577637,170.082680583703,2268.4375,142.850074649886
414,-495.105880737305,161.810562251467,2265.87056956572,153.434663991965
415,-648.436842265882,214.485252826749,2286.53685238487,187.754646492606
416,-639.350003051758,216.901467269323,2246.22999267578,173.156206227476
417,-632.770001220703,203.036340527338,2311.72999267578,160.886740322856
420,-613.934997558594,175.825119965971,2193.09498901367,161.96774401258
421,-599.604995727539,258.645761396441,2332.19500732422,165.12047058499
422,-673.764999389648,207.208630164063,2298.93499145508,164.278024337996
423,-603.105550130208,168.609413639132,2206.36665852865,170.074031005685
424,-561.574990844727,252.510935911247,2350.51501464844,165.723420027388
425,-599.230003356934,221.211225603091,2316.35498046875,142.955392276135
426,-538.525003433228,168.033857693744,2211.31875610352,132.91981252718
427,-471.845453435724,167.898456736877,2167.28182705966,120.431188721199
430,-527.494736520868,206.98528727261,2295.24734015214,165.28996752739
431,-591.199998335405,185.14380601841,2093.25453879616,111.246997431607
432,-700.554999542236,207.65418906555,2285.14499511719,163.616005518649
433,-438.430001831055,154.898718831835,2125.63999023438,114.177427880161
434,-544.172222561306,159.616172300155,2233.3444281684,160.915403604794
436,-553.180005645752,210.79321180925,2290.49500732422,171.548485871214
438,-428.419997406006,199.324518331982,2330.55499267578,166.798331120322
439,-484.99411908318,153.766148639779,2311.40585506664,185.456282253955
441,-642.624999237061,234.496424675366,2302.23499755859,154.775063750737
442,-599.633332994249,165.381686597747,2223.01112874349,169.56349502194
444,-638.859999084473,206.759934526441,2332.16500244141,163.463497447347
445,-757.654992675781,182.779558534289,1993.30501098633,153.844955964536
446,-742.629998779297,262.674984782574,2107.59500732422,161.103723384985
449,-666.878945601614,168.454158256664,2133.23687422903,169.670243460289
451,-656.275,274.042931297742,2243.7950012207,164.900245949554
452,-748.404998779297,218.313503732665,2121.13500976562,179.617150509775
453,-680.199991861979,157.526242762321,2016.34446885851,115.087808809805
454,-618.795001220703,186.268276902255,2179.44499511719,165.763213072083
456,-662.209998321533,230.855432663436,2255.68999633789,147.483933598703
459,-579.059999847412,218.05396963505,2284.31501464844,166.419537127524
463,-1261.07999267578,263.987778494167,1820.6200012207,148.095473965367
464,-1402.71251678467,211.938953939912,1606.22501373291,147.579104052859
465,-1576.5799987793,241.34470753789,1460.39500732422,157.861021592201
467,-738.769987487793,179.598789629656,2009.97998657227,154.851905626455
468,-730.519998168945,177.623848787473,2026.45500488281,156.130744117515
470,-704.845004272461,280.863263264355,2155.95500488281,161.10548118675
471,-735.264999389648,257.067426938833,2077.19000854492,154.650162325878
473,-857.375,230.411407438993,2132.78997802734,154.321388821854
477,-1712.87501220703,251.339374269449,1464.98999633789,156.638182505818
480,-610.395002746582,174.679927765157,2262.96998291016,171.618284671501
481,-622.394737645199,226.449592148718,2336.08947111431,141.571849213606
485,-595.210000610352,231.854637764848,2357.975,163.48563286124
486,-905.299998474121,227.716422990468,2079.675,147.990347695041
487,-941.255001831055,197.655880398537,1974.98498535156,153.961453481057
490,-664.680004882812,215.197708347056,2247.58500366211,171.815985291449
491,-679.339999389648,212.653412215806,2284.70999755859,187.947798898166
492,-566.845002746582,171.133794686336,2255.87997436523,170.162977268437
495,-694.304997253418,284.013785387492,2400.95501708984,166.541817634342
497,-659.499993218316,156.835367361703,2230.78887261285,175.720525476539
498,-1624.96499633789,223.141341610124,1555.075,161.612880833926
499,-616.252947639016,169.863870237999,2228.99999281939,148.67417516409
500,-826.824995422363,176.926243225021,1872.92998046875,158.161719932922
501,-653.361114501953,171.525946171816,2235.37221272786,176.453025294166
503,-676.83332824707,170.012295618727,2211.58332655165,173.541690021753
505,-1770.24498291016,188.976955604824,1339.52001953125,151.976003312037
507,-730.478947689659,282.501197652426,2127.44210654811,168.147087981423
509,-713.08000793457,206.768232174778,2417.7900390625,163.320803418487
510,-1550.58000488281,222.679553021332,1509.57498779297,170.212551461058
511,-893.414999389648,236.071152056449,2115.32998046875,163.956241561272
512,-906.625,231.561638252846,2127.93499755859,174.358271279272
513,-854.283331976997,190.475324296868,2119.45555284288,172.070707939927
514,-1688.975,167.859199454913,1355.6049987793,159.38352966698
517,-967.700003051758,238.93829112362,1935.16998901367,156.575512182099
521,-859.655000305176,177.307256573535,2127.89998168945,164.893184967131
522,-909.044993591309,231.533969165759,2167.70499267578,163.323207228039
525,-751.014993286133,210.915691394683,2405.19500732422,160.284402553309
530,-1203.6526328639,290.853144068734,1834.72104363692,143.672323531343
531,-1717.79998779297,214.950638098558,1336.95000610352,152.564753896511
533,-1568.38499145508,205.551113177687,1501.40000610352,164.311867173146
534,-904.745004272461,238.039101756909,2133.28499755859,163.435048333191
535,-927.109996032715,238.834036027117,2132.34999389648,169.346669751124
537,-939.640003967285,305.484945662035,2001.52498168945,157.009096716326
539,-1059.66500549316,235.078445945922,1907.38500366211,164.779540186009
540,-1505.37000732422,193.762751713491,1582.9950012207,172.311894165649
541,-949.88421952097,314.66797039193,2068.31051475123,152.43139813849
542,-1040.72500305176,288.597320107368,2051.78500976563,139.084896339814
543,-1061.62352438534,188.413973767751,1948.24116785386,151.126591274997
544,-1472.79999389648,226.650038439668,1492.26998901367,150.699670902976
545,-647.389995574951,180.636280975558,2348.54998168945,171.300552837325
546,-1879.4700012207,203.77859042407,1204.86000366211,139.012311852505
547,-886.625004577637,273.199291126355,2214.9450012207,149.863608236781
548,-629.18124961853,257.063746538023,2310.33123016357,184.386119738905
549,-661.549993133545,205.414417921356,2337.425,156.671367901254
551,-792.460006713867,219.554882622777,2159.0799987793,141.742077802107
552,-690.590005493164,202.722743358236,2362.18498535156,178.27249801692
553,-900.695004272461,238.976083822318,2171.16001586914,164.412508375469
554,-799.810005187988,310.231705290781,2317.76000976562,160.443588831939
556,-1743.21000366211,198.293138105517,1396.03501586914,158.524245816147
558,-619.355001068115,185.901349776232,2238.12001342773,172.63281638681
559,-805.139999389648,176.544564829863,2194.57498779297,157.885387204714
561,-687.955003356934,171.504779877227,2065.73999023438,160.164191114591
562,-1528.7999974301,214.928768603601,1419.70525801809,161.33063091478
563,-1618.72001342773,259.336510398893,1425.675,134.282031419018
564,-1696.6454634233,203.722171525858,1279.27272727273,144.964036436772
565,-1556.4052734375,221.13814124855,1417.77894993832,160.66795463651
567,-1678.67369962993,218.755345011848,1346.24211040296,159.291500399593
568,-1622.97647633272,226.854246448909,1476.42940745634,170.189101252926
569,-1622.83531278722,225.143900334862,1460.42940027574,170.404661445789
570,-1584.29231144832,239.077385603946,1459.77693058894,153.34367618839
572,-1491.38499755859,264.186680762636,1605.28500366211,158.149482083075
574,-786.158826042624,152.237241842883,2246.91176470588,180.154095354952
575,-713.305000305176,261.621980569833,2386.50001220703,169.887837809998
576,-1265.36000061035,278.427129826981,1772.40999145508,155.307426941551
579,-1336.575,237.100651618125,1691.3700012207,154.440119482381
581,-1384.64737420333,212.800568160588,1605.92105905633,170.954631146572
582,-752.373686137952,303.929030651431,2271.54211425781,163.978871520239
583,-898.660003662109,246.322939209659,2172.30499267578,148.008095785501
584,-786.535000610352,303.739307582543,2229.79498901367,156.500396220946
586,-1183.91999511719,258.612929127529,1976.05501098633,146.403180668285
587,-1181.94499816895,253.166578929674,1953.97998657227,163.741173552114
589,-1067.25002288818,128.344966734247,1833.82498168945,113.887170097891
590,-1103.98000183105,198.460397034195,1926.64999389648,153.913248242501
593,-1133.03335062663,179.289019856031,1855.57501220703,147.297684713377
596,-1118.71763341567,163.728346086555,1956.66469439338,158.570385399117
597,-1091.37271395597,173.393912488446,1893.69999556108,148.173769466829
599,-1086.6071472168,288.257627300483,2084.6642804827,118.023416886308
601,-1555.74210397821,254.233802906357,1359.63158537212,158.057705730945
604,-1635.4549987793,258.049773267061,1365.87499389648,150.697411959045
606,-1365.17500610352,218.074962241482,1618.86500854492,167.476378279209
607,-624.978948492753,267.180108552011,2261.5,170.044939173267
609,-1346.01001586914,202.567336611734,1674.68001098633,171.380445484814
610,-1119.83000488281,164.094685320503,1782.98000488281,104.765977600083
611,-1612.24116785386,230.096990909599,1507.74118221507,169.880505606406
612,-1578.89000244141,238.375720394729,1455.85000610352,169.352869598292
613,-1475.78999938965,262.510406319496,1619.21500244141,162.925481923102
614,-1505.02501220703,295.768454721273,1626.3299987793,158.886370111932
616,-1563.38888888889,228.812627309366,1523.44445122613,169.816489370267
617,-1447.01499023438,265.92148857528,1618.93000488281,163.658310456786
618,-605.840000915527,181.895870598962,2317.39001464844,166.917285726697
621,-1078.41000366211,291.891553254683,2024.89999389648,133.656120585077
622,-1035.80500793457,304.322425573854,2028.02501220703,139.989450129617
623,-1117.34000244141,270.30145068786,2000.89998168945,128.197085216679
624,-1020.08999786377,318.496690813868,1987.44999389648,146.808364930955
625,-1150.49375534058,173.9199250779,1895.11252593994,144.628978811319
626,-1142.61000366211,201.626600824913,1868.5799987793,150.66003269919
627,-1138.82000427246,299.569350739136,1945.43000488281,137.201438545677
629,-1629.36665852865,169.994664919448,1447.05555555556,112.715814927459
630,-1483.25500488281,222.795726266416,1459,156.233740153157
631,-694.719993591309,200.967092840015,2322.17498779297,163.262401362294
634,-1066.69500427246,292.307669706674,1962.19999389648,153.069153635264
635,-1126.53498535156,301.573884722166,1993.20999145508,135.295167660746
636,-1144.79499816895,300.856649216248,1962.85999145508,130.360928073985
637,-1176.72499465942,174.038795722757,1883.74998474121,148.43026596737
638,-1086.18999938965,315.680573289233,1945.61499023438,155.472906871008
639,-1204.26000366211,246.423938369371,1887.55501708984,161.78949244249
641,-1185.83499145508,302.941134795653,1911.98501586914,145.194861704992
642,-1219.79000854492,262.45235157113,1946.8049987793,145.89923384035
643,-1135.18500366211,302.420525708741,1987.30999755859,126.831621003
644,-1132.54736328125,209.157108384275,1907.3473671361,153.883278754495
645,-1046.99499053955,328.03818550632,2014.87999267578,144.19730399185
647,-1143.31110975477,213.705275423412,1944.9111328125,152.567030954085
648,-1123.58888753255,165.589842985631,2003.19444444444,144.956372616569
649,-1176.74444919162,171.072401638818,1905.52223714193,156.045195913053
650,-1173.24705236098,161.47100084039,1892.92352653952,160.512954248977
651,-1134.19499816895,200.100138598691,1893.70499267578,156.120154773124
652,-1095.26500244141,292.016344368455,2014.35000610352,130.267522512297
653,-1089.98946982936,202.611484748625,1942.47894608347,155.142854449614
654,-1023.1049987793,322.721778684253,2035.6450012207,146.473153620334
655,-992.542112651624,322.328176303726,2056.19474069696,144.92051652776
656,-1610.89498291016,222.081495522481,1581.3450012207,163.598370743693
657,-865.609994506836,233.341783359006,2025.06501464844,171.811402455203
661,-1221.075,236.978017516134,1820.09500732422,156.192032387766
662,-1188.27222018772,164.828210273554,1851.94999864366,151.776099572923
664,-1021.80000457764,289.3626145275,2006.21000976563,150.126082898679
665,-1205.52000427246,233.345207842211,1864.07998657227,163.578647805538
666,-1617.20999755859,232.645955611567,1546.96499633789,156.93365617669
669,-1001.31875228882,161.683893745842,1851.01875305176,157.849537724302
670,-1032.94999476842,172.959070575858,1840.0857195173,142.167993080614
671,-1008.65883142808,167.217018244875,1906.95294548483,174.392117931404
